,stnode,endnode,osmid,oneway,ref,tunnel,maxspeed,lanes,length,service,bridge,highway,junction,access,name,geometry
4744,4723204793,4723204794,479173013,False,,,,,71.096,,,residential,,,,"LINESTRING (34.849585 -19.8237611, 34.8490326 -19.8233886)"
4745,4723204793,776513572,62226546,False,,,,,434.34900000000005,,,residential,,,,"LINESTRING (34.849585 -19.8237611, 34.8496802 -19.8236396, 34.8500174 -19.8231759, 34.8508912 -19.8219148, 34.8511009 -19.8216127, 34.8518723 -19.8205014)"
4746,4723204793,4723210849,479173794,False,,,,,90.965,,,residential,,,,"LINESTRING (34.849585 -19.8237611, 34.8498445 -19.8239171, 34.8498589 -19.8239388, 34.8498528 -19.8239642, 34.8495905 -19.8243721)"
4747,4723204794,7024058148,407381862,True,N6,,,2,38.944,,,trunk,,,Avenida Samora Machel,"LINESTRING (34.8490326 -19.8233886, 34.8488336 -19.8236846)"
4748,4723204794,4723204793,479173013,False,,,,,71.096,,,residential,,,,"LINESTRING (34.8490326 -19.8233886, 34.849585 -19.8237611)"
4749,4723204795,6415258890,479173014,False,,,,,16.921999999999997,,,path,,,,"LINESTRING (34.8542988 -19.8250146, 34.8542064 -19.8250165, 34.8541381 -19.8250278)"
4750,4723204803,4723066881,479158137,False,,,,,113.0,,,residential,,,,"LINESTRING (34.8533363 -19.8286266, 34.8532789 -19.8296414)"
4751,4723204803,4723066880,479158137,False,,,,,6.084,,,residential,,,,"LINESTRING (34.8533363 -19.8286266, 34.8533378 -19.8285719)"
4752,4723204803,4723204805,479173015,False,,,,,205.61599999999999,,,residential,,,,"LINESTRING (34.8533363 -19.8286266, 34.8538497 -19.8286472, 34.8538983 -19.828629, 34.8539141 -19.828586, 34.8539994 -19.8273175)"
4753,4723204805,6419657017,"[183118911, 62226807]",False,,,,,63.363,,,tertiary,,,,"LINESTRING (34.8539994 -19.8273175, 34.8542447 -19.8273274, 34.85444 -19.8273236, 34.8545734 -19.8273257, 34.8546046 -19.8273295)"
4754,4723204805,4723066882,62226807,False,,,,,63.416,,,tertiary,,,,"LINESTRING (34.8539994 -19.8273175, 34.8537723 -19.8273159, 34.8533932 -19.8273102)"
4755,4723204805,4723204803,479173015,False,,,,,205.616,,,residential,,,,"LINESTRING (34.8539994 -19.8273175, 34.8539141 -19.828586, 34.8538983 -19.828629, 34.8538497 -19.8286472, 34.8533363 -19.8286266)"
4756,4723210832,6354441159,253461093,False,,,,,70.356,,,residential,,,,"LINESTRING (34.8600019 -19.8286683, 34.86015 -19.8280511)"
4757,4723210832,3328117111,253461093,False,,,,,157.553,,,residential,,,,"LINESTRING (34.8600019 -19.8286683, 34.8599597 -19.8287683, 34.8598967 -19.8291581, 34.8598471 -19.8295514, 34.8598478 -19.8295965, 34.8598793 -19.8296292, 34.8603008 -19.8297949)"
4758,4723210832,4723210836,479173791,False,,,,,82.268,,,residential,,,,"LINESTRING (34.8600019 -19.8286683, 34.859823 -19.8287304, 34.8597224 -19.8287494, 34.8596007 -19.8287674, 34.8594801 -19.8287712, 34.8593472 -19.82877, 34.8592327 -19.8287502)"
4759,4723210836,4723210839,479173793,False,,,,,140.731,,,residential,,,,"LINESTRING (34.8592327 -19.8287502, 34.8586532 -19.8298924)"
4760,4723210836,4723210832,479173791,False,,,,,82.268,,,residential,,,,"LINESTRING (34.8592327 -19.8287502, 34.8593472 -19.82877, 34.8594801 -19.8287712, 34.8596007 -19.8287674, 34.8597224 -19.8287494, 34.859823 -19.8287304, 34.8600019 -19.8286683)"
4761,4723210836,4723210848,479173793,False,,,,,416.829,,,residential,,,,"LINESTRING (34.8592327 -19.8287502, 34.8596094 -19.8280275, 34.8596356 -19.8279562, 34.8596295 -19.8278925, 34.8595812 -19.8278383, 34.8594954 -19.8277916, 34.8585231 -19.8273166, 34.8582576 -19.8272043, 34.8581113 -19.8271703, 34.8575163 -19.8270992, 34.8568572 -19.8269883)"
4762,4723210837,4723210838,479173792,False,,,,,188.644,,,service,,,,"LINESTRING (34.8590495 -19.828177, 34.8582602 -19.8297024)"
4763,4723210838,4723210839,183217120,False,,,,,46.22,,,residential,,,,"LINESTRING (34.8582602 -19.8297024, 34.8586532 -19.8298924)"
4764,4723210838,5632396937,183217120,False,,,,,37.694,,,residential,,,,"LINESTRING (34.8582602 -19.8297024, 34.8579389 -19.8295489)"
4765,4723210838,4723210837,479173792,False,,,,,188.644,,,service,,,,"LINESTRING (34.8582602 -19.8297024, 34.8590495 -19.828177)"
4766,4723210839,5632534915,183217120,False,,,,,62.96,,,residential,,,,"LINESTRING (34.8586532 -19.8298924, 34.8591891 -19.8301502)"
4767,4723210839,4723210838,183217120,False,,,,,46.22,,,residential,,,,"LINESTRING (34.8586532 -19.8298924, 34.8582602 -19.8297024)"
4768,4723210839,4723210836,479173793,False,,,,,140.731,,,residential,,,,"LINESTRING (34.8586532 -19.8298924, 34.8592327 -19.8287502)"
4769,4723210848,6419656940,318655603,False,,,,,69.447,,,tertiary,,,,"LINESTRING (34.8568572 -19.8269883, 34.8569363 -19.8263682)"
4770,4723210848,5632424987,318655603,False,,,,,219.008,,,tertiary,,,,"LINESTRING (34.8568572 -19.8269883, 34.8566117 -19.8289443)"
4771,4723210848,4723210836,479173793,False,,,,,416.82899999999995,,,residential,,,,"LINESTRING (34.8568572 -19.8269883, 34.8575163 -19.8270992, 34.8581113 -19.8271703, 34.8582576 -19.8272043, 34.8585231 -19.8273166, 34.8594954 -19.8277916, 34.8595812 -19.8278383, 34.8596295 -19.8278925, 34.8596356 -19.8279562, 34.8596094 -19.8280275, 34.8592327 -19.8287502)"
4772,4723210848,6419656918,"[685123266, 685123259, 685123260]",False,,,,,19.977,,yes,path,,,,"LINESTRING (34.8568572 -19.8269883, 34.8567955 -19.82698, 34.8567123 -19.8269705, 34.8566676 -19.8269738)"
4773,4723210849,776513517,62226805,False,,,,,67.393,,,residential,,,,"LINESTRING (34.8495905 -19.8243721, 34.8501326 -19.8246996)"
4774,4723210849,776534487,62226805,False,,,,,36.375,,,residential,,,,"LINESTRING (34.8495905 -19.8243721, 34.8492957 -19.8241986)"
4775,4723210849,4723204793,479173794,False,,,,,90.965,,,residential,,,,"LINESTRING (34.8495905 -19.8243721, 34.8498528 -19.8239642, 34.8498589 -19.8239388, 34.8498445 -19.8239171, 34.849585 -19.8237611)"
4776,4723215543,1934807002,326353206,False,,,,,10.245,,,unclassified,,,,"LINESTRING (34.8514931 -19.8148414, 34.8514957 -19.8147493)"
4777,4723215543,6411863769,326353206,False,,,,,72.057,,,unclassified,,,,"LINESTRING (34.8514931 -19.8148414, 34.8514408 -19.8149435, 34.8511423 -19.8153985)"
4778,4723215543,6426471394,685709357,False,,,,,109.084,driveway,,service,,,,"LINESTRING (34.8514931 -19.8148414, 34.8516114 -19.81487, 34.8523772 -19.8153507)"
4779,4723231688,5637073709,685709338,False,,,,,103.64,,,tertiary,,,,"LINESTRING (34.859419 -19.8098192, 34.8602478 -19.8103298)"
4780,4723231688,4723232001,479176267,False,,,,,169.49,,,residential,,,,"LINESTRING (34.859419 -19.8098192, 34.8592653 -19.8100293, 34.8590628 -19.8103371, 34.8589347 -19.8105914, 34.8588234 -19.8108715, 34.8587133 -19.8111091, 34.8586707 -19.8111635)"
4781,4723231688,1934811419,685709338,False,,,,,77.439,,,tertiary,,,,"LINESTRING (34.859419 -19.8098192, 34.8589941 -19.8095757, 34.858982 -19.8095684, 34.8587951 -19.809445)"
4782,4723231994,6419657080,407381862,True,N6,,,2,329.90000000000003,,,trunk,,,Avenida Samora Machel,"LINESTRING (34.8586805 -19.8096356, 34.8583732 -19.8100601, 34.8579418 -19.8106664, 34.8573487 -19.8115186, 34.8569987 -19.8120196, 34.8569367 -19.8121075)"
4783,4723231994,4723232001,685709369,False,,,,,179.336,alley,,service,,,,"LINESTRING (34.8586805 -19.8096356, 34.8587366 -19.8096715, 34.8588135 -19.8097169, 34.8588104 -19.8097726, 34.8587684 -19.8100147, 34.8587196 -19.8103062, 34.8587041 -19.8105887, 34.8586767 -19.8109206, 34.8586428 -19.8111094, 34.8586707 -19.8111635)"
4784,4723232001,4723231688,479176267,False,,,,,169.49,,,residential,,,,"LINESTRING (34.8586707 -19.8111635, 34.8587133 -19.8111091, 34.8588234 -19.8108715, 34.8589347 -19.8105914, 34.8590628 -19.8103371, 34.8592653 -19.8100293, 34.859419 -19.8098192)"
4785,4723232001,4723232010,"[479176268, 479176269]",False,,,,,319.2010000000001,,yes,residential,,,,"LINESTRING (34.8586707 -19.8111635, 34.8586314 -19.8113145, 34.8586079 -19.8114873, 34.8585909 -19.8116878, 34.8585613 -19.8121218, 34.858501 -19.8126429, 34.8584407 -19.8131627, 34.8584138 -19.8137614, 34.858394 -19.8138808, 34.8584034 -19.8139363, 34.8583944 -19.8139539, 34.8583508 -19.8140005)"
4786,4723232001,4723231994,685709369,False,,,,,179.336,alley,,service,,,,"LINESTRING (34.8586707 -19.8111635, 34.8586428 -19.8111094, 34.8586767 -19.8109206, 34.8587041 -19.8105887, 34.8587196 -19.8103062, 34.8587684 -19.8100147, 34.8588104 -19.8097726, 34.8588135 -19.8097169, 34.8587366 -19.8096715, 34.8586805 -19.8096356)"
4787,4723232010,2141138091,204096437,False,,,,,159.544,,,residential,,,,"LINESTRING (34.8583508 -19.8140005, 34.8583372 -19.8140242, 34.8582881 -19.8145583, 34.858221 -19.8149854, 34.8581868 -19.8153583, 34.8581582 -19.8154183)"
4788,4723232010,4723232001,"[479176268, 479176269]",False,,,,,319.20099999999996,,yes,residential,,,,"LINESTRING (34.8583508 -19.8140005, 34.8583944 -19.8139539, 34.8584034 -19.8139363, 34.858394 -19.8138808, 34.8584138 -19.8137614, 34.8584407 -19.8131627, 34.858501 -19.8126429, 34.8585613 -19.8121218, 34.8585909 -19.8116878, 34.8586079 -19.8114873, 34.8586314 -19.8113145, 34.8586707 -19.8111635)"
4789,4723232010,6419657080,588753338,False,,,,,260.877,,,residential,,,,"LINESTRING (34.8583508 -19.8140005, 34.8582425 -19.813812, 34.8580541 -19.8135679, 34.8577926 -19.8132096, 34.8574962 -19.8128954, 34.8573647 -19.8127125, 34.8572145 -19.8123554, 34.8570362 -19.8121434, 34.8569367 -19.8121075)"
4790,4723232010,6411363669,588753338,False,,,,,161.537,,,residential,,,,"LINESTRING (34.8583508 -19.8140005, 34.8585797 -19.8142518, 34.8587367 -19.8144436, 34.8589768 -19.8148839, 34.8592018 -19.8152053)"
4791,4723269870,8254257056,318655603,False,,,,,18.28,,,tertiary,,,,"LINESTRING (34.859862 -19.8163284, 34.8599558 -19.8161897)"
4792,4723269870,4095037812,318655603,False,,,,,39.432,,,tertiary,,,,"LINESTRING (34.859862 -19.8163284, 34.8597083 -19.8166522)"
4793,4723269870,2617432407,"[479181098, 256043835, 590421149]",False,,,,,916.0930000000002,,,residential,,,,"LINESTRING (34.859862 -19.8163284, 34.8603032 -19.8164911, 34.8604412 -19.8165253, 34.8605667 -19.8165977, 34.8608033 -19.8167613, 34.8609439 -19.8168292, 34.8610273 -19.8168483, 34.8611282 -19.8168575, 34.8613399 -19.8168487, 34.8615242 -19.8168582, 34.8617898 -19.8169093, 34.8619866 -19.8169617, 34.862127 -19.8170161, 34.862294 -19.8170923, 34.8626575 -19.8172537, 34.8631011 -19.817455, 34.8632978 -19.817647, 34.8634037 -19.8177, 34.863499 -19.817705, 34.8635754 -19.8176482, 34.8637645 -19.8173883, 34.8639201 -19.8172104, 34.8639898 -19.8171751, 34.8640582 -19.8171587, 34.8640951 -19.8171417, 34.8641594 -19.8171038, 34.8641977 -19.8170597, 34.8642131 -19.8169953, 34.8642533 -19.8167436, 34.8642895 -19.8165197, 34.8642788 -19.8164458, 34.864254 -19.8163418, 34.8642473 -19.8162566, 34.8642258 -19.8161399, 34.8641722 -19.8160421, 34.8641373 -19.8160169, 34.8641259 -19.8159923, 34.864132 -19.8159615, 34.8641541 -19.8159437, 34.8643988 -19.8158668, 34.8645732 -19.8158126, 34.8647126 -19.8157521, 34.8647887 -19.8156932, 34.8648602 -19.8156082, 34.8649282 -19.815528, 34.8650126 -19.8154837, 34.8650904 -19.81548, 34.8651874 -19.8155149, 34.8661259 -19.8160454, 34.866217 -19.8161119, 34.8663039 -19.8161549)"
4794,4723269872,4723269875,318655603,False,,,,,45.620999999999995,,,tertiary,,,,"LINESTRING (34.8610203 -19.8155259, 34.86122 -19.8154231, 34.8613997 -19.8153237)"
4795,4723269872,1935839806,318655603,False,,,,,118.972,,,tertiary,,,,"LINESTRING (34.8610203 -19.8155259, 34.8606893 -19.8156901, 34.8603456 -19.8158899, 34.8600586 -19.8160929)"
4796,4723269872,8252794412,"[684341880, 479181099]",False,,,,,92.846,,,residential,,,,"LINESTRING (34.8610203 -19.8155259, 34.8607541 -19.8148483, 34.8606678 -19.8147703)"
4797,4723269873,4723269875,479181100,False,,,,,114.003,,,residential,,,,"LINESTRING (34.8615515 -19.8145815, 34.861199 -19.8146908, 34.8611801 -19.8147177, 34.8611762 -19.8147552, 34.8613997 -19.8153237)"
4798,4723269875,5637073776,318655603,False,,,,,117.733,,,tertiary,,,,"LINESTRING (34.8613997 -19.8153237, 34.8616645 -19.8151831, 34.8618266 -19.8150668, 34.8619811 -19.8149196, 34.8621082 -19.8147337, 34.8621864 -19.8145995)"
4799,4723269875,4723269872,318655603,False,,,,,45.620999999999995,,,tertiary,,,,"LINESTRING (34.8613997 -19.8153237, 34.86122 -19.8154231, 34.8610203 -19.8155259)"
4800,4723269875,4723269873,479181100,False,,,,,114.003,,,residential,,,,"LINESTRING (34.8613997 -19.8153237, 34.8611762 -19.8147552, 34.8611801 -19.8147177, 34.861199 -19.8146908, 34.8615515 -19.8145815)"
4801,4723269877,2617432426,479181102,False,,,,,93.65700000000001,,,residential,,,,"LINESTRING (34.8621659 -19.8132598, 34.8625674 -19.812663, 34.8626238 -19.8125378)"
4802,4723269877,8252794412,887642291,False,,,,,230.183,,,residential,,,,"LINESTRING (34.8621659 -19.8132598, 34.8619071 -19.8135696, 34.8613445 -19.8141792, 34.8606678 -19.8147703)"
4803,4723269877,2617432433,887795686,False,,,,,73.56,,,residential,,,,"LINESTRING (34.8621659 -19.8132598, 34.8626285 -19.8135781, 34.8627408 -19.8136398)"
4804,4723269877,2617432395,"[256043830, 887795687]",False,,,,,78.742,,yes,residential,,,,"LINESTRING (34.8621659 -19.8132598, 34.862028 -19.8131554, 34.8618548 -19.8130165, 34.8617741 -19.8129469, 34.8615679 -19.8128339)"
4805,4723269878,4723269885,479181103,False,,,,,142.233,,,residential,,,,"LINESTRING (34.8616401 -19.8098008, 34.8615046 -19.8097566, 34.8614637 -19.8097567, 34.8614235 -19.8097781, 34.861374 -19.8098206, 34.861343 -19.8098746, 34.8613115 -19.8099516, 34.8611767 -19.8101352, 34.8608068 -19.810663)"
4806,4723269885,2617432400,685709338,False,,,,,28.151,,,tertiary,,,,"LINESTRING (34.8608068 -19.810663, 34.8610337 -19.8107991)"
4807,4723269885,5637073709,685709338,False,,,,,69.228,,,tertiary,,,,"LINESTRING (34.8608068 -19.810663, 34.8602478 -19.8103298)"
4808,4723269885,4723269878,479181103,False,,,,,142.23299999999998,,,residential,,,,"LINESTRING (34.8608068 -19.810663, 34.8611767 -19.8101352, 34.8613115 -19.8099516, 34.861343 -19.8098746, 34.861374 -19.8098206, 34.8614235 -19.8097781, 34.8614637 -19.8097567, 34.8615046 -19.8097566, 34.8616401 -19.8098008)"
4809,4723269887,2617432430,256043832,False,,,,,8.928,,,residential,,,,"LINESTRING (34.8620691 -19.8122181, 34.8619951 -19.8121781)"
4810,4723269887,4723269888,479181104,False,,,,,72.805,,,residential,,,,"LINESTRING (34.8620691 -19.8122181, 34.8624041 -19.8116442)"
4811,4723269887,2617432426,"[256043832, 887795685]",False,,,,,68.052,,yes,residential,,,,"LINESTRING (34.8620691 -19.8122181, 34.8624757 -19.8124527, 34.8626238 -19.8125378)"
4812,4723269888,4723269887,479181104,False,,,,,72.805,,,residential,,,,"LINESTRING (34.8624041 -19.8116442, 34.8620691 -19.8122181)"
4813,4723269888,6426470856,685709338,False,,,,,29.716,,,tertiary,,,,"LINESTRING (34.8624041 -19.8116442, 34.8626446 -19.8117864)"
4814,4723269888,4723274299,685709338,False,,,,,65.535,,,tertiary,,,,"LINESTRING (34.8624041 -19.8116442, 34.8618873 -19.8113111)"
4815,4723272589,4723272599,479181105,False,,,,,75.61,,,residential,,,,"LINESTRING (34.8638342 -19.8114093, 34.8639453 -19.8113165, 34.8640126 -19.8112938, 34.8641077 -19.811211, 34.8641652 -19.8111226, 34.8642257 -19.811012, 34.8642887 -19.8109042)"
4816,4723272599,4723272589,479181105,False,,,,,75.61,,,residential,,,,"LINESTRING (34.8642887 -19.8109042, 34.8642257 -19.811012, 34.8641652 -19.8111226, 34.8641077 -19.811211, 34.8640126 -19.8112938, 34.8639453 -19.8113165, 34.8638342 -19.8114093)"
4817,4723272599,6419657079,479181106,False,,,,,99.406,,,residential,,,,"LINESTRING (34.8642887 -19.8109042, 34.8641847 -19.810836, 34.8640948 -19.8107604, 34.8640224 -19.8106953, 34.8639692 -19.8106342, 34.8638512 -19.8105673, 34.8636567 -19.8104802, 34.8635083 -19.8104111)"
4818,4723272599,4086058862,479181107,False,,,,,46.655,,,residential,,,,"LINESTRING (34.8642887 -19.8109042, 34.864462 -19.8109812, 34.8646925 -19.8110823)"
4819,4723272604,4086058874,479181111,False,,,,,7.647,,,residential,,,,"LINESTRING (34.8648635 -19.8116107, 34.8649031 -19.8115529)"
4820,4723272604,6406156143,479181108,False,,,,,133.442,,,service,,,,"LINESTRING (34.8648635 -19.8116107, 34.8654565 -19.8119294, 34.8655059 -19.811992, 34.8655597 -19.8120852, 34.8656254 -19.8121319, 34.8656917 -19.8121548, 34.8658217 -19.8121712, 34.8659277 -19.8122078)"
4821,4723272604,1934811423,479181111,False,,,,,139.44,,,residential,,,,"LINESTRING (34.8648635 -19.8116107, 34.8642433 -19.81245, 34.8640971 -19.8126366)"
4822,4723272605,4086058867,479181109,False,,,,,33.071,,,residential,,,,"LINESTRING (34.8648201 -19.8112511, 34.8651231 -19.8113359)"
4823,4723272605,4086058862,406549029,False,,,,,23.110999999999997,,,residential,,,,"LINESTRING (34.8648201 -19.8112511, 34.8647704 -19.8111971, 34.8647409 -19.8111467, 34.8646925 -19.8110823)"
4824,4723272605,4086058874,406549029,False,,,,,34.664,,,residential,,,,"LINESTRING (34.8648201 -19.8112511, 34.8648481 -19.8113548, 34.8649031 -19.8115529)"
4825,4723274299,4723269888,685709338,False,,,,,65.535,,,tertiary,,,,"LINESTRING (34.8618873 -19.8113111, 34.8624041 -19.8116442)"
4826,4723274299,2617432400,685709338,False,,,,,105.903,,,tertiary,,,,"LINESTRING (34.8618873 -19.8113111, 34.8610337 -19.8107991)"
4827,4723274299,6426470860,479181258,False,,,,,117.952,alley,,service,,,,"LINESTRING (34.8618873 -19.8113111, 34.8620449 -19.8110981, 34.8621642 -19.8109569, 34.862241 -19.8108716, 34.8622835 -19.8108018, 34.8622643 -19.8107572, 34.862301 -19.8106831, 34.8623721 -19.8106124, 34.8624127 -19.8104969, 34.8624526 -19.8104265)"
4828,4723291221,1934770994,183114356,False,,,,,77.495,,,residential,,,,"LINESTRING (34.8863166 -19.8453178, 34.8870329 -19.8451396)"
4829,4723291221,1934770997,183114356,False,,,,,69.282,,,residential,,,,"LINESTRING (34.8863166 -19.8453178, 34.8856826 -19.8454983)"
4830,4723291221,1934770993,479183142,False,,,,,85.09199999999998,,,residential,,,,"LINESTRING (34.8863166 -19.8453178, 34.8863252 -19.8452993, 34.8863541 -19.8452722, 34.8864164 -19.8452179, 34.8865222 -19.8451583, 34.8867569 -19.845043, 34.8868709 -19.8449988, 34.8869367 -19.8449976, 34.8870254 -19.8450059)"
4831,4723291226,2612440816,820923407,False,,,60,,93.832,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8860802 -19.8477174, 34.8852249 -19.8479721)"
4832,4723291226,1833347043,820923407,False,,,60,,29.259,,,secondary,,,Ava Mártires da Revolução,"LINESTRING (34.8860802 -19.8477174, 34.8863479 -19.847641)"
4833,4723291237,4723291242,479183159,False,,,,,12.766,,,residential,,,,"LINESTRING (34.8835994 -19.8467343, 34.8835648 -19.8466242)"
4834,4723291237,4723291243,479183159,False,,,,,44.03,,,residential,,,,"LINESTRING (34.8835994 -19.8467343, 34.8837288 -19.8471111)"
4835,4723291237,4723291244,479183154,False,,,,,129.41,,,residential,,,,"LINESTRING (34.8835994 -19.8467343, 34.8843942 -19.8464873, 34.8844105 -19.8464668, 34.8844145 -19.8464176, 34.8844283 -19.8463766, 34.88448 -19.8463527, 34.8845766 -19.8463346, 34.8846893 -19.8462994)"
4836,4723291238,1934771015,183114364,False,,,,,57.479,,,residential,,,,"LINESTRING (34.8824038 -19.8469726, 34.8825582 -19.8474687)"
4837,4723291238,6353187263,479183155,False,,,,,20.133,,,residential,,,,"LINESTRING (34.8824038 -19.8469726, 34.8825872 -19.8469176)"
4838,4723291238,1934771002,183114364,False,,,,,74.088,,,residential,,,,"LINESTRING (34.8824038 -19.8469726, 34.8822865 -19.8466201, 34.882219 -19.8464961, 34.8820834 -19.8464035)"
4839,4723291239,6419699248,479183173,False,,,,,86.442,,,residential,,,,"LINESTRING (34.8834304 -19.8459659, 34.884211 -19.8457105)"
4840,4723291239,6353187260,479183173,False,,,,,62.394,,,residential,,,,"LINESTRING (34.8834304 -19.8459659, 34.8828626 -19.846138)"
4841,4723291239,4723291242,479183157,False,,,,,75.93400000000001,,,residential,,,,"LINESTRING (34.8834304 -19.8459659, 34.8835614 -19.8463422, 34.8835909 -19.8464772, 34.883582 -19.8465412, 34.8835648 -19.8466242)"
4842,4723291242,6353187261,479183155,False,,,,,53.158,,,residential,,,,"LINESTRING (34.8835648 -19.8466242, 34.8830806 -19.8467695)"
4843,4723291242,4723291237,479183159,False,,,,,12.766,,,residential,,,,"LINESTRING (34.8835648 -19.8466242, 34.8835994 -19.8467343)"
